ID_Parcela,Treatment,Nitrogen,wave,RFL
3B,CAN+DMPSA,N0,629,0.06080153
3B,CAN+DMPSA,N0,630,0.06066126
3B,CAN+DMPSA,N0,631,0.060521
3B,CAN+DMPSA,N0,632,0.06038073
3B,CAN+DMPSA,N0,633,0.06023388
3B,CAN+DMPSA,N0,634,0.06006726
3B,CAN+DMPSA,N0,635,0.05990064
3B,CAN+DMPSA,N0,636,0.05973402
3B,CAN+DMPSA,N0,637,0.0595674
3B,CAN+DMPSA,N0,638,0.05940079
3B,CAN+DMPSA,N0,639,0.05923417
3B,CAN+DMPSA,N0,640,0.05906755
3B,CAN+DMPSA,N0,641,0.05890093
3B,CAN+DMPSA,N0,642,0.05873432
3B,CAN+DMPSA,N0,643,0.05852709
3B,CAN+DMPSA,N0,644,0.05831727
3B,CAN+DMPSA,N0,645,0.05810745
3B,CAN+DMPSA,N0,646,0.05789764
3B,CAN+DMPSA,N0,647,0.05768782
3B,CAN+DMPSA,N0,648,0.057478
3B,CAN+DMPSA,N0,649,0.05726819
3B,CAN+DMPSA,N0,650,0.05705837
3B,CAN+DMPSA,N0,651,0.05684855
3B,CAN+DMPSA,N0,652,0.05658615
3B,CAN+DMPSA,N0,653,0.05629287
3B,CAN+DMPSA,N0,654,0.05599958
3B,CAN+DMPSA,N0,655,0.0557063
3B,CAN+DMPSA,N0,656,0.05541302
3B,CAN+DMPSA,N0,657,0.05511973
3B,CAN+DMPSA,N0,658,0.05482645
3B,CAN+DMPSA,N0,659,0.05453316
3B,CAN+DMPSA,N0,660,0.05423988
3B,CAN+DMPSA,N0,661,0.05399741
3B,CAN+DMPSA,N0,662,0.05386292
3B,CAN+DMPSA,N0,663,0.05372842
3B,CAN+DMPSA,N0,664,0.05359393
3B,CAN+DMPSA,N0,665,0.05345944
3B,CAN+DMPSA,N0,666,0.05332495
3B,CAN+DMPSA,N0,667,0.05319046
3B,CAN+DMPSA,N0,668,0.05305597
3B,CAN+DMPSA,N0,669,0.05292148
3B,CAN+DMPSA,N0,670,0.05279264
3B,CAN+DMPSA,N0,671,0.05322459
3B,CAN+DMPSA,N0,672,0.05365655
3B,CAN+DMPSA,N0,673,0.0540885
3B,CAN+DMPSA,N0,674,0.05452045
3B,CAN+DMPSA,N0,675,0.05495241
3B,CAN+DMPSA,N0,676,0.05538436
3B,CAN+DMPSA,N0,677,0.05581631
3B,CAN+DMPSA,N0,678,0.05624827
3B,CAN+DMPSA,N0,679,0.05668022
3B,CAN+DMPSA,N0,680,0.05769185
3B,CAN+DMPSA,N0,681,0.05895194
3B,CAN+DMPSA,N0,682,0.06021204
3B,CAN+DMPSA,N0,683,0.06147213
3B,CAN+DMPSA,N0,684,0.06273222
3B,CAN+DMPSA,N0,685,0.06399231
3B,CAN+DMPSA,N0,686,0.0652524
3B,CAN+DMPSA,N0,687,0.06651249
3B,CAN+DMPSA,N0,688,0.06777258
3B,CAN+DMPSA,N0,689,0.06953656
3B,CAN+DMPSA,N0,690,0.07208873
3B,CAN+DMPSA,N0,691,0.0746409
3B,CAN+DMPSA,N0,692,0.07719307
3B,CAN+DMPSA,N0,693,0.07974524
3B,CAN+DMPSA,N0,694,0.08229741
3B,CAN+DMPSA,N0,695,0.08484958
3B,CAN+DMPSA,N0,696,0.08740175
3B,CAN+DMPSA,N0,697,0.08995393
3B,CAN+DMPSA,N0,698,0.09263102
3B,CAN+DMPSA,N0,699,0.096745
3B,CAN+DMPSA,N0,700,0.10085899
3B,CAN+DMPSA,N0,701,0.10497297
3B,CAN+DMPSA,N0,702,0.10908695
3B,CAN+DMPSA,N0,703,0.11320094
3B,CAN+DMPSA,N0,704,0.11731492
3B,CAN+DMPSA,N0,705,0.1214289
3B,CAN+DMPSA,N0,706,0.12554288
3B,CAN+DMPSA,N0,707,0.12965687
3B,CAN+DMPSA,N0,708,0.13485567
3B,CAN+DMPSA,N0,709,0.14037852
3B,CAN+DMPSA,N0,710,0.14590137
3B,CAN+DMPSA,N0,711,0.15142423
3B,CAN+DMPSA,N0,712,0.15694708
3B,CAN+DMPSA,N0,713,0.16246994
3B,CAN+DMPSA,N0,714,0.16799279
3B,CAN+DMPSA,N0,715,0.17351564
3B,CAN+DMPSA,N0,716,0.1790385
3B,CAN+DMPSA,N0,717,0.18497713
3B,CAN+DMPSA,N0,718,0.19140387
3B,CAN+DMPSA,N0,719,0.19783061
3B,CAN+DMPSA,N0,720,0.20425735
3B,CAN+DMPSA,N0,721,0.21068409
3B,CAN+DMPSA,N0,722,0.21711082
3B,CAN+DMPSA,N0,723,0.22353756
3B,CAN+DMPSA,N0,724,0.2299643
3B,CAN+DMPSA,N0,725,0.23639104
3B,CAN+DMPSA,N0,726,0.24276277
3B,CAN+DMPSA,N0,727,0.24882279
3B,CAN+DMPSA,N0,728,0.25488281
3B,CAN+DMPSA,N0,729,0.26094283
3B,CAN+DMPSA,N0,730,0.26700285
3B,CAN+DMPSA,N0,731,0.27306287
3B,CAN+DMPSA,N0,732,0.27912289
3B,CAN+DMPSA,N0,733,0.28518291
3B,CAN+DMPSA,N0,734,0.29124293
3B,CAN+DMPSA,N0,735,0.29730295
3B,CAN+DMPSA,N0,736,0.30258942
3B,CAN+DMPSA,N0,737,0.30772854
3B,CAN+DMPSA,N0,738,0.31286767
3B,CAN+DMPSA,N0,739,0.31800679
3B,CAN+DMPSA,N0,740,0.32314591
3B,CAN+DMPSA,N0,741,0.32828503
3B,CAN+DMPSA,N0,742,0.33342415
3B,CAN+DMPSA,N0,743,0.33856327
3B,CAN+DMPSA,N0,744,0.34370239
3B,CAN+DMPSA,N0,745,0.34809849
3B,CAN+DMPSA,N0,746,0.35183566
3B,CAN+DMPSA,N0,747,0.35557284
3B,CAN+DMPSA,N0,748,0.35931001
3B,CAN+DMPSA,N0,749,0.36304719
3B,CAN+DMPSA,N0,750,0.36678436
3B,CAN+DMPSA,N0,751,0.37052154
3B,CAN+DMPSA,N0,752,0.37425871
3B,CAN+DMPSA,N0,753,0.37799589
3B,CAN+DMPSA,N0,754,0.38140918
3B,CAN+DMPSA,N0,755,0.38367417
3B,CAN+DMPSA,N0,756,0.38593915
3B,CAN+DMPSA,N0,757,0.38820414
3B,CAN+DMPSA,N0,758,0.39046912
3B,CAN+DMPSA,N0,759,0.39273411
3B,CAN+DMPSA,N0,760,0.3949991
3B,CAN+DMPSA,N0,761,0.39726408
3B,CAN+DMPSA,N0,762,0.39952907
3B,CAN+DMPSA,N0,763,0.40179406
3B,CAN+DMPSA,N0,764,0.40272051
3B,CAN+DMPSA,N0,765,0.40351459
3B,CAN+DMPSA,N0,766,0.40430867
3B,CAN+DMPSA,N0,767,0.40510274
3B,CAN+DMPSA,N0,768,0.40589682
3B,CAN+DMPSA,N0,769,0.4066909
3B,CAN+DMPSA,N0,770,0.40748497
3B,CAN+DMPSA,N0,771,0.40827905
3B,CAN+DMPSA,N0,772,0.40907313
3B,CAN+DMPSA,N0,773,0.4093318
3B,CAN+DMPSA,N0,774,0.40923355
3B,CAN+DMPSA,N0,775,0.4091353
3B,CAN+DMPSA,N0,776,0.40903704
3B,CAN+DMPSA,N0,777,0.40893879
3B,CAN+DMPSA,N0,778,0.40884054
3B,CAN+DMPSA,N0,779,0.40874228
3B,CAN+DMPSA,N0,780,0.40864403
3B,CAN+DMPSA,N0,781,0.40854578
3B,CAN+DMPSA,N0,782,0.40826638
3B,CAN+DMPSA,N0,783,0.40754351
3B,CAN+DMPSA,N0,784,0.40682064
3B,CAN+DMPSA,N0,785,0.40609777
3B,CAN+DMPSA,N0,786,0.40537489
3B,CAN+DMPSA,N0,787,0.40465202
3B,CAN+DMPSA,N0,788,0.40392915
3B,CAN+DMPSA,N0,789,0.40320628
3B,CAN+DMPSA,N0,790,0.40248341
3B,CAN+DMPSA,N0,791,0.40176054
3B,CAN+DMPSA,N0,792,0.40068789
3B,CAN+DMPSA,N0,793,0.39960812
3B,CAN+DMPSA,N0,794,0.39852834
3B,CAN+DMPSA,N0,795,0.39744856
3B,CAN+DMPSA,N0,796,0.39636878
3B,CAN+DMPSA,N0,797,0.395289
3B,CAN+DMPSA,N0,798,0.39420922
3B,CAN+DMPSA,N0,799,0.39312944
3B,CAN+DMPSA,N0,800,0.39204966
3C,CAN+DMPSA,N2,400,0.02515327
3C,CAN+DMPSA,N2,401,0.0251737
3C,CAN+DMPSA,N2,402,0.02519412
3C,CAN+DMPSA,N2,403,0.02521455
3C,CAN+DMPSA,N2,404,0.02523498
3C,CAN+DMPSA,N2,405,0.0252554
3C,CAN+DMPSA,N2,406,0.02527583
3C,CAN+DMPSA,N2,407,0.02529625
3C,CAN+DMPSA,N2,408,0.02531668
3C,CAN+DMPSA,N2,409,0.02533711
3C,CAN+DMPSA,N2,410,0.02539152
3C,CAN+DMPSA,N2,411,0.02546119
3C,CAN+DMPSA,N2,412,0.02553087
3C,CAN+DMPSA,N2,413,0.02560054
3C,CAN+DMPSA,N2,414,0.02567022
3C,CAN+DMPSA,N2,415,0.02573989
3C,CAN+DMPSA,N2,416,0.02580957
3C,CAN+DMPSA,N2,417,0.02587924
3C,CAN+DMPSA,N2,418,0.02594892
3C,CAN+DMPSA,N2,419,0.02602971
3C,CAN+DMPSA,N2,420,0.02612864
3C,CAN+DMPSA,N2,421,0.02622756
3C,CAN+DMPSA,N2,422,0.02632649
3C,CAN+DMPSA,N2,423,0.02642541
3C,CAN+DMPSA,N2,424,0.02652434
3C,CAN+DMPSA,N2,425,0.02662326
3C,CAN+DMPSA,N2,426,0.02672219
3C,CAN+DMPSA,N2,427,0.02682111
3C,CAN+DMPSA,N2,428,0.02692069
3C,CAN+DMPSA,N2,429,0.02702886
3C,CAN+DMPSA,N2,430,0.02713704
3C,CAN+DMPSA,N2,431,0.02724522
3C,CAN+DMPSA,N2,432,0.02735339
3C,CAN+DMPSA,N2,433,0.02746157
3C,CAN+DMPSA,N2,434,0.02756974
3C,CAN+DMPSA,N2,435,0.02767792
3C,CAN+DMPSA,N2,436,0.0277861
3C,CAN+DMPSA,N2,437,0.02789427
3C,CAN+DMPSA,N2,438,0.02799073
3C,CAN+DMPSA,N2,439,0.0280835
3C,CAN+DMPSA,N2,440,0.02817626
3C,CAN+DMPSA,N2,441,0.02826903
3C,CAN+DMPSA,N2,442,0.02836179
3C,CAN+DMPSA,N2,443,0.02845456
3C,CAN+DMPSA,N2,444,0.02854732
3C,CAN+DMPSA,N2,445,0.02864009
3C,CAN+DMPSA,N2,446,0.02873285
3C,CAN+DMPSA,N2,447,0.02879866
3C,CAN+DMPSA,N2,448,0.02883153
3C,CAN+DMPSA,N2,449,0.0288644
3C,CAN+DMPSA,N2,450,0.02889726
3C,CAN+DMPSA,N2,451,0.02893013
3C,CAN+DMPSA,N2,452,0.02896299
3C,CAN+DMPSA,N2,453,0.02899586
3C,CAN+DMPSA,N2,454,0.02902873
3C,CAN+DMPSA,N2,455,0.02906159
3C,CAN+DMPSA,N2,456,0.02909111
3C,CAN+DMPSA,N2,457,0.02910006
3C,CAN+DMPSA,N2,458,0.02910901
3C,CAN+DMPSA,N2,459,0.02911797
3C,CAN+DMPSA,N2,460,0.02912692
3C,CAN+DMPSA,N2,461,0.02913587
3C,CAN+DMPSA,N2,462,0.02914482
3C,CAN+DMPSA,N2,463,0.02915377
3C,CAN+DMPSA,N2,464,0.02916272
3C,CAN+DMPSA,N2,465,0.02917167
3C,CAN+DMPSA,N2,466,0.02917158
3C,CAN+DMPSA,N2,467,0.02916964
3C,CAN+DMPSA,N2,468,0.02916769
3C,CAN+DMPSA,N2,469,0.02916575
3C,CAN+DMPSA,N2,470,0.0291638
3C,CAN+DMPSA,N2,471,0.02916186
3C,CAN+DMPSA,N2,472,0.02915992
3C,CAN+DMPSA,N2,473,0.02915797
3C,CAN+DMPSA,N2,474,0.02915603
3C,CAN+DMPSA,N2,475,0.02916575
3C,CAN+DMPSA,N2,476,0.02918625
3C,CAN+DMPSA,N2,477,0.02920675
3C,CAN+DMPSA,N2,478,0.02922725
3C,CAN+DMPSA,N2,479,0.02924775
3C,CAN+DMPSA,N2,480,0.02926826
3C,CAN+DMPSA,N2,481,0.02928876
3C,CAN+DMPSA,N2,482,0.02930926
3C,CAN+DMPSA,N2,483,0.02932976
3C,CAN+DMPSA,N2,484,0.02937289
3C,CAN+DMPSA,N2,485,0.02950117
3C,CAN+DMPSA,N2,486,0.02962946
3C,CAN+DMPSA,N2,487,0.02975774
3C,CAN+DMPSA,N2,488,0.02988602
3C,CAN+DMPSA,N2,489,0.03001431
3C,CAN+DMPSA,N2,490,0.03014259
3C,CAN+DMPSA,N2,491,0.03027088
3C,CAN+DMPSA,N2,492,0.03039916
3C,CAN+DMPSA,N2,493,0.03052744
3C,CAN+DMPSA,N2,494,0.03081699
3C,CAN+DMPSA,N2,495,0.03112445
3C,CAN+DMPSA,N2,496,0.03143191
3C,CAN+DMPSA,N2,497,0.03173938
3C,CAN+DMPSA,N2,498,0.03204684
3C,CAN+DMPSA,N2,499,0.0323543
3C,CAN+DMPSA,N2,500,0.03266177
3C,CAN+DMPSA,N2,501,0.03296923
3C,CAN+DMPSA,N2,502,0.03327669
3C,CAN+DMPSA,N2,503,0.03367881
3C,CAN+DMPSA,N2,504,0.03414671
3C,CAN+DMPSA,N2,505,0.0346146
3C,CAN+DMPSA,N2,506,0.0350825
3C,CAN+DMPSA,N2,507,0.0355504
3C,CAN+DMPSA,N2,508,0.03601829
3C,CAN+DMPSA,N2,509,0.03648619
3C,CAN+DMPSA,N2,510,0.03695409
3C,CAN+DMPSA,N2,511,0.03742199
3C,CAN+DMPSA,N2,512,0.03792415
3C,CAN+DMPSA,N2,513,0.03851443
3C,CAN+DMPSA,N2,514,0.03910471
3C,CAN+DMPSA,N2,515,0.03969499
3C,CAN+DMPSA,N2,516,0.04028527
3C,CAN+DMPSA,N2,517,0.04087555
3C,CAN+DMPSA,N2,518,0.04146583
3C,CAN+DMPSA,N2,519,0.04205611
3C,CAN+DMPSA,N2,520,0.04264639
3C,CAN+DMPSA,N2,521,0.04323667
3C,CAN+DMPSA,N2,522,0.04384709
3C,CAN+DMPSA,N2,523,0.04445814
3C,CAN+DMPSA,N2,524,0.04506919
3C,CAN+DMPSA,N2,525,0.04568023
3C,CAN+DMPSA,N2,526,0.04629128
3C,CAN+DMPSA,N2,527,0.04690233
3C,CAN+DMPSA,N2,528,0.04751337
3C,CAN+DMPSA,N2,529,0.04812442
3C,CAN+DMPSA,N2,530,0.04873547
3C,CAN+DMPSA,N2,531,0.04926268
3C,CAN+DMPSA,N2,532,0.0497467
3C,CAN+DMPSA,N2,533,0.05023072
3C,CAN+DMPSA,N2,534,0.05071475
3C,CAN+DMPSA,N2,535,0.05119877
3C,CAN+DMPSA,N2,536,0.05168279
3C,CAN+DMPSA,N2,537,0.05216682
3C,CAN+DMPSA,N2,538,0.05265084
3C,CAN+DMPSA,N2,539,0.05313486
3C,CAN+DMPSA,N2,540,0.05353194
3C,CAN+DMPSA,N2,541,0.05376753
3C,CAN+DMPSA,N2,542,0.05400313
3C,CAN+DMPSA,N2,543,0.05423873
3C,CAN+DMPSA,N2,544,0.05447433
3C,CAN+DMPSA,N2,545,0.05470993
3C,CAN+DMPSA,N2,546,0.05494552
3C,CAN+DMPSA,N2,547,0.05518112
3C,CAN+DMPSA,N2,548,0.05541672
3C,CAN+DMPSA,N2,549,0.05564214
3C,CAN+DMPSA,N2,550,0.05562342
3C,CAN+DMPSA,N2,551,0.05560469
3C,CAN+DMPSA,N2,552,0.05558596
3C,CAN+DMPSA,N2,553,0.05556724
3C,CAN+DMPSA,N2,554,0.05554851
3C,CAN+DMPSA,N2,555,0.05552979
3C,CAN+DMPSA,N2,556,0.05551106
3C,CAN+DMPSA,N2,557,0.05549233
3C,CAN+DMPSA,N2,558,0.05547361
3C,CAN+DMPSA,N2,559,0.05534657
3C,CAN+DMPSA,N2,560,0.05517947
3C,CAN+DMPSA,N2,561,0.05501237
3C,CAN+DMPSA,N2,562,0.05484528
3C,CAN+DMPSA,N2,563,0.05467818
3C,CAN+DMPSA,N2,564,0.05451108
3C,CAN+DMPSA,N2,565,0.05434398
3C,CAN+DMPSA,N2,566,0.05417689
3C,CAN+DMPSA,N2,567,0.05400979
3C,CAN+DMPSA,N2,568,0.05382238
3C,CAN+DMPSA,N2,569,0.05360691
3C,CAN+DMPSA,N2,570,0.05339145
3C,CAN+DMPSA,N2,571,0.05317599
3C,CAN+DMPSA,N2,572,0.05296052
3C,CAN+DMPSA,N2,573,0.05274506
3C,CAN+DMPSA,N2,574,0.05252959
3C,CAN+DMPSA,N2,575,0.05231413
3C,CAN+DMPSA,N2,576,0.05209867
3C,CAN+DMPSA,N2,577,0.05188259
3C,CAN+DMPSA,N2,578,0.05166153
3C,CAN+DMPSA,N2,579,0.05144048
3C,CAN+DMPSA,N2,580,0.05121942
3C,CAN+DMPSA,N2,581,0.05099837
3C,CAN+DMPSA,N2,582,0.05077731
3C,CAN+DMPSA,N2,583,0.05055625
3C,CAN+DMPSA,N2,584,0.0503352
3C,CAN+DMPSA,N2,585,0.05011414
3C,CAN+DMPSA,N2,586,0.04989309
3C,CAN+DMPSA,N2,587,0.04971443
3C,CAN+DMPSA,N2,588,0.04954636
3C,CAN+DMPSA,N2,589,0.0493783
3C,CAN+DMPSA,N2,590,0.04921023
3C,CAN+DMPSA,N2,591,0.04904217
3C,CAN+DMPSA,N2,592,0.0488741
3C,CAN+DMPSA,N2,593,0.04870604
3C,CAN+DMPSA,N2,594,0.04853798
3C,CAN+DMPSA,N2,595,0.04836991
3C,CAN+DMPSA,N2,596,0.04823909
3C,CAN+DMPSA,N2,597,0.04814703
3C,CAN+DMPSA,N2,598,0.04805496
3C,CAN+DMPSA,N2,599,0.0479629
3C,CAN+DMPSA,N2,600,0.04787083
3C,CAN+DMPSA,N2,601,0.04777877
3C,CAN+DMPSA,N2,602,0.0476867
3C,CAN+DMPSA,N2,603,0.04759464
3C,CAN+DMPSA,N2,604,0.04750258
3C,CAN+DMPSA,N2,605,0.04741437
3C,CAN+DMPSA,N2,606,0.04734372
3C,CAN+DMPSA,N2,607,0.04727308
3C,CAN+DMPSA,N2,608,0.04720244
3C,CAN+DMPSA,N2,609,0.04713179
3C,CAN+DMPSA,N2,610,0.04706115
3C,CAN+DMPSA,N2,611,0.04699051
3C,CAN+DMPSA,N2,612,0.04691986
3C,CAN+DMPSA,N2,613,0.04684922
3C,CAN+DMPSA,N2,614,0.04677858
3C,CAN+DMPSA,N2,615,0.04668719
3C,CAN+DMPSA,N2,616,0.0465927
3C,CAN+DMPSA,N2,617,0.04649822
3C,CAN+DMPSA,N2,618,0.04640373
3C,CAN+DMPSA,N2,619,0.04630924
3C,CAN+DMPSA,N2,620,0.04621476
3C,CAN+DMPSA,N2,621,0.04612027
3C,CAN+DMPSA,N2,622,0.04602578
3C,CAN+DMPSA,N2,623,0.0459313
3C,CAN+DMPSA,N2,624,0.04582078
3C,CAN+DMPSA,N2,625,0.04569766
3C,CAN+DMPSA,N2,626,0.04557455
3C,CAN+DMPSA,N2,627,0.04545144
3C,CAN+DMPSA,N2,628,0.04532832
3C,CAN+DMPSA,N2,629,0.04520521
3C,CAN+DMPSA,N2,630,0.0450821
3C,CAN+DMPSA,N2,631,0.04495898
3C,CAN+DMPSA,N2,632,0.04483587
3C,CAN+DMPSA,N2,633,0.04470943
3C,CAN+DMPSA,N2,634,0.04457303
3C,CAN+DMPSA,N2,635,0.04443662
3C,CAN+DMPSA,N2,636,0.04430022
3C,CAN+DMPSA,N2,637,0.04416381
3C,CAN+DMPSA,N2,638,0.04402741
3C,CAN+DMPSA,N2,639,0.043891
3C,CAN+DMPSA,N2,640,0.0437546
3C,CAN+DMPSA,N2,641,0.04361819
3C,CAN+DMPSA,N2,642,0.04348179
3C,CAN+DMPSA,N2,643,0.04331588
3C,CAN+DMPSA,N2,644,0.0431481
3C,CAN+DMPSA,N2,645,0.04298031
3C,CAN+DMPSA,N2,646,0.04281253
3C,CAN+DMPSA,N2,647,0.04264474
3C,CAN+DMPSA,N2,648,0.04247695
3C,CAN+DMPSA,N2,649,0.04230917
3C,CAN+DMPSA,N2,650,0.04214138
3C,CAN+DMPSA,N2,651,0.0419736
3C,CAN+DMPSA,N2,652,0.04175948
3C,CAN+DMPSA,N2,653,0.04151814
3C,CAN+DMPSA,N2,654,0.0412768
3C,CAN+DMPSA,N2,655,0.04103547
3C,CAN+DMPSA,N2,656,0.04079413
3C,CAN+DMPSA,N2,657,0.04055279
3C,CAN+DMPSA,N2,658,0.04031146
3C,CAN+DMPSA,N2,659,0.04007012
3C,CAN+DMPSA,N2,660,0.03982878
3C,CAN+DMPSA,N2,661,0.03961387
3C,CAN+DMPSA,N2,662,0.03945512
3C,CAN+DMPSA,N2,663,0.03929637
3C,CAN+DMPSA,N2,664,0.03913761
3C,CAN+DMPSA,N2,665,0.03897886
3C,CAN+DMPSA,N2,666,0.03882011
3C,CAN+DMPSA,N2,667,0.03866135
3C,CAN+DMPSA,N2,668,0.0385026
3C,CAN+DMPSA,N2,669,0.03834385
3C,CAN+DMPSA,N2,670,0.03818948
3C,CAN+DMPSA,N2,671,0.03847002
3C,CAN+DMPSA,N2,672,0.03875057
3C,CAN+DMPSA,N2,673,0.03903111
3C,CAN+DMPSA,N2,674,0.03931166
3C,CAN+DMPSA,N2,675,0.0395922
3C,CAN+DMPSA,N2,676,0.03987274
3C,CAN+DMPSA,N2,677,0.04015329
3C,CAN+DMPSA,N2,678,0.04043383
3C,CAN+DMPSA,N2,679,0.04071438
3C,CAN+DMPSA,N2,680,0.04148381
3C,CAN+DMPSA,N2,681,0.04246278
3C,CAN+DMPSA,N2,682,0.04344175
3C,CAN+DMPSA,N2,683,0.04442072
3C,CAN+DMPSA,N2,684,0.04539969
3C,CAN+DMPSA,N2,685,0.04637866
3C,CAN+DMPSA,N2,686,0.04735763
3C,CAN+DMPSA,N2,687,0.0483366
3C,CAN+DMPSA,N2,688,0.04931557
3C,CAN+DMPSA,N2,689,0.05073721
3C,CAN+DMPSA,N2,690,0.05285128
3C,CAN+DMPSA,N2,691,0.05496535
3C,CAN+DMPSA,N2,692,0.05707942
3C,CAN+DMPSA,N2,693,0.05919349
3C,CAN+DMPSA,N2,694,0.06130757
3C,CAN+DMPSA,N2,695,0.06342164
3C,CAN+DMPSA,N2,696,0.06553571
3C,CAN+DMPSA,N2,697,0.06764978
3C,CAN+DMPSA,N2,698,0.06989588
3C,CAN+DMPSA,N2,699,0.07366059
3C,CAN+DMPSA,N2,700,0.0774253
3C,CAN+DMPSA,N2,701,0.08119001
3C,CAN+DMPSA,N2,702,0.08495472
3C,CAN+DMPSA,N2,703,0.08871943
3C,CAN+DMPSA,N2,704,0.09248414
3C,CAN+DMPSA,N2,705,0.09624885
3C,CAN+DMPSA,N2,706,0.10001356
3C,CAN+DMPSA,N2,707,0.10377827
3C,CAN+DMPSA,N2,708,0.1088569
3C,CAN+DMPSA,N2,709,0.11432802
3C,CAN+DMPSA,N2,710,0.11979914
3C,CAN+DMPSA,N2,711,0.12527026
3C,CAN+DMPSA,N2,712,0.13074138
3C,CAN+DMPSA,N2,713,0.1362125
3C,CAN+DMPSA,N2,714,0.14168362
3C,CAN+DMPSA,N2,715,0.14715474
3C,CAN+DMPSA,N2,716,0.15262585
3C,CAN+DMPSA,N2,717,0.1587233
3C,CAN+DMPSA,N2,718,0.16555603
3C,CAN+DMPSA,N2,719,0.17238876
3C,CAN+DMPSA,N2,720,0.17922149
3C,CAN+DMPSA,N2,721,0.18605422
3C,CAN+DMPSA,N2,722,0.19288695
3C,CAN+DMPSA,N2,723,0.19971968
3C,CAN+DMPSA,N2,724,0.20655241
3C,CAN+DMPSA,N2,725,0.21338514
3C,CAN+DMPSA,N2,726,0.22022331
3C,CAN+DMPSA,N2,727,0.22709236
3C,CAN+DMPSA,N2,728,0.23396141
3C,CAN+DMPSA,N2,729,0.24083046
3C,CAN+DMPSA,N2,730,0.24769951
3C,CAN+DMPSA,N2,731,0.25456856
3C,CAN+DMPSA,N2,732,0.26143761
3C,CAN+DMPSA,N2,733,0.26830666
3C,CAN+DMPSA,N2,734,0.27517571
3C,CAN+DMPSA,N2,735,0.28204476
3C,CAN+DMPSA,N2,736,0.28829649
3C,CAN+DMPSA,N2,737,0.29443063
3C,CAN+DMPSA,N2,738,0.30056477
3C,CAN+DMPSA,N2,739,0.30669891
3C,CAN+DMPSA,N2,740,0.31283304
3C,CAN+DMPSA,N2,741,0.31896718
3C,CAN+DMPSA,N2,742,0.32510132
3C,CAN+DMPSA,N2,743,0.33123546
3C,CAN+DMPSA,N2,744,0.3373696
3C,CAN+DMPSA,N2,745,0.34275834
3C,CAN+DMPSA,N2,746,0.34748605
3C,CAN+DMPSA,N2,747,0.35221377
3C,CAN+DMPSA,N2,748,0.35694149
3C,CAN+DMPSA,N2,749,0.3616692
3C,CAN+DMPSA,N2,750,0.36639692
3C,CAN+DMPSA,N2,751,0.37112464
3C,CAN+DMPSA,N2,752,0.37585235
3C,CAN+DMPSA,N2,753,0.38058007
3C,CAN+DMPSA,N2,754,0.38492559
3C,CAN+DMPSA,N2,755,0.38791606
3C,CAN+DMPSA,N2,756,0.39090653
3C,CAN+DMPSA,N2,757,0.393897
3C,CAN+DMPSA,N2,758,0.39688747
3C,CAN+DMPSA,N2,759,0.39987794
3C,CAN+DMPSA,N2,760,0.40286841
3C,CAN+DMPSA,N2,761,0.40585888
3C,CAN+DMPSA,N2,762,0.40884935
3C,CAN+DMPSA,N2,763,0.41183982
3C,CAN+DMPSA,N2,764,0.41314431
3C,CAN+DMPSA,N2,765,0.41428206
3C,CAN+DMPSA,N2,766,0.41541981
3C,CAN+DMPSA,N2,767,0.41655756
3C,CAN+DMPSA,N2,768,0.41769531
3C,CAN+DMPSA,N2,769,0.41883307
3C,CAN+DMPSA,N2,770,0.41997082
3C,CAN+DMPSA,N2,771,0.42110857
3C,CAN+DMPSA,N2,772,0.42224632
3C,CAN+DMPSA,N2,773,0.42271821
3C,CAN+DMPSA,N2,774,0.4227462
3C,CAN+DMPSA,N2,775,0.42277419
3C,CAN+DMPSA,N2,776,0.42280218
3C,CAN+DMPSA,N2,777,0.42283017
3C,CAN+DMPSA,N2,778,0.42285816
3C,CAN+DMPSA,N2,779,0.42288616
3C,CAN+DMPSA,N2,780,0.42291415
3C,CAN+DMPSA,N2,781,0.42294214
3C,CAN+DMPSA,N2,782,0.42273366
3C,CAN+DMPSA,N2,783,0.42194625
3C,CAN+DMPSA,N2,784,0.42115884
3C,CAN+DMPSA,N2,785,0.42037143
3C,CAN+DMPSA,N2,786,0.41958402
3C,CAN+DMPSA,N2,787,0.41879661
3C,CAN+DMPSA,N2,788,0.4180092
3C,CAN+DMPSA,N2,789,0.41722179
3C,CAN+DMPSA,N2,790,0.41643438
3C,CAN+DMPSA,N2,791,0.41564697
3C,CAN+DMPSA,N2,792,0.41434893
3C,CAN+DMPSA,N2,793,0.41304047
3C,CAN+DMPSA,N2,794,0.41173202
3C,CAN+DMPSA,N2,795,0.41042357
3C,CAN+DMPSA,N2,796,0.40911511
3C,CAN+DMPSA,N2,797,0.40780666
3C,CAN+DMPSA,N2,798,0.40649821
3C,CAN+DMPSA,N2,799,0.40518975
3C,CAN+DMPSA,N2,800,0.4038813
4A,CONTROL,N0,400,0.02370117
4A,CONTROL,N0,401,0.02369222
4A,CONTROL,N0,402,0.02368326
4A,CONTROL,N0,403,0.0236743
4A,CONTROL,N0,404,0.02366534
4A,CONTROL,N0,405,0.02365638
4A,CONTROL,N0,406,0.02364742
4A,CONTROL,N0,407,0.02363846
4A,CONTROL,N0,408,0.0236295
4A,CONTROL,N0,409,0.02362055
4A,CONTROL,N0,410,0.0236581
