wavelength,Refrac_leafm,SC_chl,SC_car,SC_Anth,SC_Brwon,SC_Cw,SC_Cm,direct_light,diffuse_light,dry_soil,wet_soil
2043,1.3121,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.50E+01,1.42E+01,1.33E-01,2.31E-02,5.07E-01,7.83E-02
2044,1.312,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.47E+01,1.44E+01,1.31E-01,2.28E-02,5.07E-01,7.90E-02
2045,1.3119,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.43E+01,1.46E+01,1.30E-01,2.25E-02,5.08E-01,7.97E-02
2046,1.3118,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.38E+01,1.48E+01,1.28E-01,2.22E-02,5.08E-01,8.03E-02
2047,1.3117,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.35E+01,1.50E+01,1.26E-01,2.19E-02,5.08E-01,8.08E-02
2048,1.3116,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.30E+01,1.52E+01,1.24E-01,2.16E-02,5.08E-01,8.13E-02
2049,1.3115,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E+01,1.53E+01,1.23E-01,2.13E-02,5.08E-01,8.19E-02
2050,1.3114,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.23E+01,1.55E+01,1.21E-01,2.10E-02,5.08E-01,8.24E-02
2051,1.3113,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.19E+01,1.57E+01,1.19E-01,2.07E-02,5.08E-01,8.28E-02
2052,1.3112,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.16E+01,1.59E+01,1.18E-01,2.04E-02,5.08E-01,8.33E-02
2053,1.311,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.12E+01,1.61E+01,1.16E-01,2.01E-02,5.08E-01,8.37E-02
2054,1.3109,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.07E+01,1.62E+01,1.14E-01,1.98E-02,5.08E-01,8.42E-02
2055,1.3108,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.05E+01,1.64E+01,1.13E-01,1.95E-02,5.08E-01,8.46E-02
2056,1.3107,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E+01,1.65E+01,1.11E-01,1.92E-02,5.09E-01,8.51E-02
2057,1.3106,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.98E+01,1.67E+01,1.09E-01,1.89E-02,5.09E-01,8.57E-02
2058,1.3105,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.93E+01,1.68E+01,1.07E-01,1.86E-02,5.09E-01,8.63E-02
2059,1.3104,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.89E+01,1.69E+01,1.06E-01,1.83E-02,5.10E-01,8.68E-02
2060,1.3103,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E+01,1.70E+01,1.04E-01,1.80E-02,5.10E-01,8.74E-02
2061,1.3102,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.83E+01,1.71E+01,1.05E-01,1.83E-02,5.10E-01,8.76E-02
2062,1.3101,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.79E+01,1.72E+01,1.07E-01,1.85E-02,5.10E-01,8.79E-02
2063,1.3099,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.76E+01,1.73E+01,1.08E-01,1.88E-02,5.10E-01,8.82E-02
2064,1.3098,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.73E+01,1.73E+01,1.10E-01,1.90E-02,5.10E-01,8.84E-02
2065,1.3097,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E+01,1.74E+01,1.11E-01,1.93E-02,5.10E-01,8.87E-02
2066,1.3096,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.66E+01,1.75E+01,1.12E-01,1.95E-02,5.10E-01,8.91E-02
2067,1.3095,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.63E+01,1.76E+01,1.14E-01,1.98E-02,5.09E-01,8.95E-02
2068,1.3094,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E+01,1.76E+01,1.15E-01,2.00E-02,5.09E-01,8.99E-02
2069,1.3093,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.57E+01,1.77E+01,1.17E-01,2.03E-02,5.09E-01,9.03E-02
2070,1.3092,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.54E+01,1.77E+01,1.18E-01,2.05E-02,5.08E-01,9.07E-02
2071,1.3091,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.78E+01,1.19E-01,2.08E-02,5.08E-01,9.07E-02
2072,1.309,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.48E+01,1.78E+01,1.21E-01,2.10E-02,5.08E-01,9.07E-02
2073,1.3088,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.45E+01,1.79E+01,1.22E-01,2.13E-02,5.08E-01,9.07E-02
2074,1.3087,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.41E+01,1.79E+01,1.24E-01,2.15E-02,5.07E-01,9.07E-02
2075,1.3086,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.39E+01,1.80E+01,1.25E-01,2.18E-02,5.07E-01,9.07E-02
2076,1.3085,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.36E+01,1.80E+01,1.26E-01,2.20E-02,5.07E-01,9.09E-02
2077,1.3084,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.33E+01,1.81E+01,1.28E-01,2.23E-02,5.07E-01,9.11E-02
2078,1.3082,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.31E+01,1.81E+01,1.29E-01,2.25E-02,5.07E-01,9.13E-02
2079,1.3081,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.28E+01,1.81E+01,1.31E-01,2.28E-02,5.07E-01,9.14E-02
2080,1.308,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.25E+01,1.82E+01,1.32E-01,2.30E-02,5.07E-01,9.16E-02
2081,1.3079,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.23E+01,1.83E+01,1.32E-01,2.29E-02,5.07E-01,9.21E-02
2082,1.3078,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.20E+01,1.83E+01,1.31E-01,2.28E-02,5.07E-01,9.26E-02
2083,1.3076,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.17E+01,1.84E+01,1.31E-01,2.27E-02,5.07E-01,9.30E-02
2084,1.3075,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.15E+01,1.84E+01,1.31E-01,2.26E-02,5.07E-01,9.35E-02
2085,1.3074,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.13E+01,1.85E+01,1.31E-01,2.25E-02,5.07E-01,9.40E-02
2086,1.3073,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.10E+01,1.85E+01,1.30E-01,2.24E-02,5.07E-01,9.45E-02
2087,1.3072,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.07E+01,1.86E+01,1.30E-01,2.23E-02,5.07E-01,9.50E-02
2088,1.307,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.05E+01,1.86E+01,1.30E-01,2.22E-02,5.07E-01,9.55E-02
2089,1.3069,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.03E+01,1.87E+01,1.29E-01,2.21E-02,5.07E-01,9.60E-02
2090,1.3068,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E+01,1.87E+01,1.29E-01,2.20E-02,5.07E-01,9.65E-02
2091,1.3067,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.98E+01,1.88E+01,1.29E-01,2.19E-02,5.07E-01,9.69E-02
2092,1.3066,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.96E+01,1.88E+01,1.28E-01,2.18E-02,5.07E-01,9.74E-02
2093,1.3064,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.93E+01,1.89E+01,1.28E-01,2.17E-02,5.07E-01,9.78E-02
2094,1.3063,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.91E+01,1.89E+01,1.28E-01,2.16E-02,5.07E-01,9.83E-02
2095,1.3062,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.89E+01,1.90E+01,1.28E-01,2.15E-02,5.07E-01,9.87E-02
2096,1.3061,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.87E+01,1.90E+01,1.27E-01,2.14E-02,5.06E-01,9.89E-02
2097,1.306,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.84E+01,1.91E+01,1.27E-01,2.13E-02,5.06E-01,9.90E-02
2098,1.3059,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.82E+01,1.91E+01,1.27E-01,2.12E-02,5.06E-01,9.91E-02
2099,1.3058,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.80E+01,1.92E+01,1.26E-01,2.11E-02,5.06E-01,9.93E-02
2100,1.3057,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E+01,1.92E+01,1.26E-01,2.10E-02,5.06E-01,9.94E-02
2101,1.3056,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.75E+01,1.93E+01,1.26E-01,2.11E-02,5.05E-01,9.98E-02
2102,1.3055,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.74E+01,1.93E+01,1.26E-01,2.11E-02,5.05E-01,1.00E-01
2103,1.3053,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.71E+01,1.93E+01,1.27E-01,2.12E-02,5.05E-01,1.01E-01
2104,1.3052,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.69E+01,1.94E+01,1.27E-01,2.12E-02,5.04E-01,1.01E-01
2105,1.3051,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67E+01,1.94E+01,1.27E-01,2.13E-02,5.04E-01,1.01E-01
2106,1.305,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.66E+01,1.94E+01,1.27E-01,2.13E-02,5.04E-01,1.02E-01
2107,1.3049,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E+01,1.94E+01,1.27E-01,2.14E-02,5.05E-01,1.03E-01
2108,1.3047,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.62E+01,1.95E+01,1.28E-01,2.14E-02,5.05E-01,1.03E-01
2109,1.3046,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E+01,1.95E+01,1.28E-01,2.15E-02,5.05E-01,1.04E-01
2110,1.3045,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E+01,1.95E+01,1.28E-01,2.15E-02,5.06E-01,1.04E-01
2111,1.3044,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E+01,1.96E+01,1.28E-01,2.16E-02,5.06E-01,1.05E-01
2112,1.3043,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E+01,1.96E+01,1.28E-01,2.16E-02,5.06E-01,1.05E-01
2113,1.3041,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+01,1.96E+01,1.29E-01,2.17E-02,5.05E-01,1.05E-01
2114,1.304,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+01,1.96E+01,1.29E-01,2.17E-02,5.05E-01,1.05E-01
2115,1.3039,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+01,1.97E+01,1.29E-01,2.18E-02,5.05E-01,1.05E-01
2116,1.3038,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E+01,1.97E+01,1.29E-01,2.18E-02,5.05E-01,1.06E-01
2117,1.3037,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+01,1.97E+01,1.29E-01,2.19E-02,5.05E-01,1.06E-01
2118,1.3035,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+01,1.97E+01,1.30E-01,2.19E-02,5.05E-01,1.07E-01
2119,1.3034,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+01,1.97E+01,1.30E-01,2.20E-02,5.05E-01,1.08E-01
2120,1.3033,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+01,1.97E+01,1.30E-01,2.20E-02,5.04E-01,1.08E-01
2121,1.3032,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+01,1.97E+01,1.30E-01,2.20E-02,5.05E-01,1.08E-01
2122,1.3031,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+01,1.98E+01,1.30E-01,2.20E-02,5.05E-01,1.08E-01
2123,1.3029,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+01,1.98E+01,1.30E-01,2.20E-02,5.05E-01,1.08E-01
2124,1.3028,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+01,1.98E+01,1.30E-01,2.20E-02,5.06E-01,1.08E-01
2125,1.3027,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E+01,1.98E+01,1.30E-01,2.20E-02,5.06E-01,1.08E-01
2126,1.3026,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.33E+01,1.98E+01,1.30E-01,2.20E-02,5.06E-01,1.09E-01
2127,1.3025,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E+01,1.98E+01,1.30E-01,2.20E-02,5.05E-01,1.09E-01
2128,1.3023,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E+01,1.99E+01,1.30E-01,2.20E-02,5.05E-01,1.10E-01
2129,1.3022,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E+01,1.99E+01,1.31E-01,2.20E-02,5.04E-01,1.10E-01
2130,1.3021,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.28E+01,1.99E+01,1.31E-01,2.20E-02,5.04E-01,1.11E-01
2131,1.302,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.26E+01,1.99E+01,1.31E-01,2.20E-02,5.04E-01,1.11E-01
2132,1.3019,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E+01,1.99E+01,1.31E-01,2.20E-02,5.04E-01,1.11E-01
2133,1.3017,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24E+01,1.99E+01,1.31E-01,2.20E-02,5.05E-01,1.12E-01
2134,1.3016,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E+01,2.00E+01,1.31E-01,2.20E-02,5.05E-01,1.12E-01
2135,1.3015,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.21E+01,2.00E+01,1.31E-01,2.20E-02,5.06E-01,1.12E-01
2136,1.3014,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E+01,2.00E+01,1.31E-01,2.20E-02,5.05E-01,1.12E-01
2137,1.3013,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+01,2.00E+01,1.31E-01,2.20E-02,5.05E-01,1.12E-01
2138,1.3011,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E+01,2.01E+01,1.31E-01,2.20E-02,5.05E-01,1.12E-01
2139,1.301,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.17E+01,2.01E+01,1.31E-01,2.20E-02,5.05E-01,1.12E-01
2140,1.3009,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.16E+01,2.01E+01,1.31E-01,2.20E-02,5.04E-01,1.12E-01
2141,1.3008,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.15E+01,2.02E+01,1.30E-01,2.19E-02,5.04E-01,1.13E-01
2142,1.3007,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.14E+01,2.02E+01,1.29E-01,2.17E-02,5.04E-01,1.13E-01
2143,1.3005,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.13E+01,2.02E+01,1.28E-01,2.16E-02,5.03E-01,1.14E-01
2144,1.3004,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.12E+01,2.02E+01,1.27E-01,2.14E-02,5.03E-01,1.14E-01
2145,1.3003,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.11E+01,2.02E+01,1.27E-01,2.13E-02,5.03E-01,1.14E-01
2146,1.3002,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.10E+01,2.02E+01,1.26E-01,2.11E-02,5.02E-01,1.15E-01
2147,1.3001,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.09E+01,2.03E+01,1.25E-01,2.10E-02,5.02E-01,1.15E-01
2148,1.2999,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.09E+01,2.03E+01,1.24E-01,2.08E-02,5.02E-01,1.15E-01
2149,1.2998,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.08E+01,2.03E+01,1.23E-01,2.07E-02,5.02E-01,1.15E-01
2150,1.2997,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.07E+01,2.03E+01,1.22E-01,2.05E-02,5.01E-01,1.15E-01
2151,1.2996,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.06E+01,2.03E+01,1.21E-01,2.04E-02,5.01E-01,1.15E-01
2152,1.2995,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.05E+01,2.03E+01,1.20E-01,2.02E-02,5.01E-01,1.15E-01
2153,1.2993,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.04E+01,2.03E+01,1.19E-01,2.01E-02,5.01E-01,1.15E-01
2154,1.2992,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.03E+01,2.03E+01,1.18E-01,1.99E-02,5.00E-01,1.15E-01
2155,1.2991,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.03E+01,2.03E+01,1.18E-01,1.98E-02,5.00E-01,1.15E-01
2156,1.299,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.02E+01,2.03E+01,1.17E-01,1.96E-02,5.00E-01,1.15E-01
2157,1.2989,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E+01,2.03E+01,1.16E-01,1.95E-02,5.00E-01,1.15E-01
2158,1.2987,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+01,2.03E+01,1.15E-01,1.93E-02,4.99E-01,1.15E-01
2159,1.2986,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+01,2.03E+01,1.14E-01,1.92E-02,4.99E-01,1.15E-01
2160,1.2985,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E+01,2.03E+01,1.13E-01,1.90E-02,4.99E-01,1.15E-01
2161,1.2984,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E+01,2.03E+01,1.13E-01,1.90E-02,4.99E-01,1.15E-01
2162,1.2983,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E+01,2.03E+01,1.13E-01,1.89E-02,4.99E-01,1.15E-01
2163,1.2981,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.97E+01,2.03E+01,1.13E-01,1.89E-02,4.98E-01,1.15E-01
2164,1.298,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.96E+01,2.03E+01,1.12E-01,1.88E-02,4.98E-01,1.15E-01
2165,1.2979,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.96E+01,2.03E+01,1.12E-01,1.88E-02,4.98E-01,1.15E-01
2166,1.2978,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.95E+01,2.02E+01,1.12E-01,1.87E-02,4.98E-01,1.15E-01
2167,1.2977,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.95E+01,2.02E+01,1.12E-01,1.87E-02,4.98E-01,1.15E-01
2168,1.2975,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+01,2.02E+01,1.12E-01,1.86E-02,4.97E-01,1.15E-01
2169,1.2974,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+01,2.02E+01,1.12E-01,1.86E-02,4.97E-01,1.15E-01
2170,1.2973,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.93E+01,2.01E+01,1.12E-01,1.85E-02,4.97E-01,1.15E-01
2171,1.2972,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.93E+01,2.01E+01,1.11E-01,1.85E-02,4.97E-01,1.15E-01
2172,1.297,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.92E+01,2.01E+01,1.11E-01,1.84E-02,4.97E-01,1.15E-01
2173,1.2969,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.92E+01,2.00E+01,1.11E-01,1.84E-02,4.98E-01,1.15E-01
2174,1.2967,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.91E+01,2.00E+01,1.11E-01,1.83E-02,4.98E-01,1.15E-01
2175,1.2966,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.91E+01,2.00E+01,1.11E-01,1.83E-02,4.98E-01,1.15E-01
2176,1.2965,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.90E+01,1.99E+01,1.11E-01,1.82E-02,4.98E-01,1.15E-01
2177,1.2964,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.90E+01,1.99E+01,1.11E-01,1.82E-02,4.98E-01,1.15E-01
2178,1.2962,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.90E+01,1.98E+01,1.10E-01,1.81E-02,4.98E-01,1.15E-01
2179,1.2961,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.89E+01,1.98E+01,1.10E-01,1.81E-02,4.98E-01,1.15E-01
2180,1.296,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.88E+01,1.97E+01,1.10E-01,1.80E-02,4.98E-01,1.15E-01
2181,1.2959,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.88E+01,1.96E+01,1.09E-01,1.79E-02,4.96E-01,1.15E-01
2182,1.2958,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E+01,1.96E+01,1.09E-01,1.78E-02,4.95E-01,1.15E-01
2183,1.2957,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E+01,1.95E+01,1.08E-01,1.77E-02,4.93E-01,1.15E-01
2184,1.2956,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E+01,1.95E+01,1.07E-01,1.76E-02,4.91E-01,1.15E-01
2185,1.2955,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.86E+01,1.94E+01,1.07E-01,1.75E-02,4.90E-01,1.15E-01
2186,1.2954,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.86E+01,1.94E+01,1.06E-01,1.74E-02,4.89E-01,1.16E-01
2187,1.2953,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.85E+01,1.93E+01,1.06E-01,1.73E-02,4.88E-01,1.16E-01
2188,1.2951,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.85E+01,1.92E+01,1.05E-01,1.72E-02,4.88E-01,1.16E-01
2189,1.295,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.85E+01,1.92E+01,1.04E-01,1.71E-02,4.87E-01,1.16E-01
2190,1.2949,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.91E+01,1.04E-01,1.70E-02,4.87E-01,1.17E-01
2191,1.2948,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.91E+01,1.03E-01,1.69E-02,4.86E-01,1.17E-01
2192,1.2947,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.90E+01,1.02E-01,1.68E-02,4.85E-01,1.17E-01
2193,1.2945,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.89E+01,1.02E-01,1.67E-02,4.85E-01,1.17E-01
2194,1.2944,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.89E+01,1.01E-01,1.66E-02,4.84E-01,1.17E-01
2195,1.2943,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.88E+01,1.00E-01,1.65E-02,4.84E-01,1.17E-01
2196,1.2942,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.87E+01,9.96E-02,1.64E-02,4.83E-01,1.17E-01
2197,1.2941,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.87E+01,9.90E-02,1.63E-02,4.83E-01,1.18E-01
2198,1.2939,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.86E+01,9.83E-02,1.62E-02,4.83E-01,1.19E-01
2199,1.2938,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.86E+01,9.77E-02,1.61E-02,4.82E-01,1.20E-01
2200,1.2937,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.85E+01,9.70E-02,1.60E-02,4.82E-01,1.20E-01
2201,1.2936,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.85E+01,9.78E-02,1.61E-02,4.82E-01,1.20E-01
2202,1.2935,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.84E+01,9.85E-02,1.62E-02,4.82E-01,1.20E-01
2203,1.2933,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.83E+01,9.93E-02,1.63E-02,4.82E-01,1.20E-01
2204,1.2932,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.83E+01,1.00E-01,1.64E-02,4.82E-01,1.20E-01
2205,1.2931,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.82E+01,1.01E-01,1.65E-02,4.82E-01,1.20E-01
2206,1.293,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.82E+01,1.02E-01,1.66E-02,4.82E-01,1.19E-01
2207,1.2928,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.81E+01,1.02E-01,1.67E-02,4.82E-01,1.19E-01
2208,1.2927,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.81E+01,1.03E-01,1.68E-02,4.82E-01,1.18E-01
2209,1.2925,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.80E+01,1.04E-01,1.69E-02,4.82E-01,1.18E-01
2210,1.2924,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.80E+01,1.05E-01,1.70E-02,4.82E-01,1.17E-01
2211,1.2923,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.79E+01,1.05E-01,1.71E-02,4.82E-01,1.17E-01
2212,1.2922,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.79E+01,1.06E-01,1.72E-02,4.82E-01,1.16E-01
2213,1.292,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.78E+01,1.07E-01,1.73E-02,4.82E-01,1.16E-01
2214,1.2919,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.78E+01,1.08E-01,1.74E-02,4.82E-01,1.16E-01
2215,1.2918,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.78E+01,1.08E-01,1.75E-02,4.82E-01,1.15E-01
2216,1.2917,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.83E+01,1.77E+01,1.09E-01,1.76E-02,4.83E-01,1.15E-01
2217,1.2916,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.77E+01,1.10E-01,1.77E-02,4.83E-01,1.15E-01
2218,1.2914,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.77E+01,1.11E-01,1.78E-02,4.84E-01,1.15E-01
2219,1.2913,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.77E+01,1.11E-01,1.79E-02,4.84E-01,1.15E-01
2220,1.2912,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E+01,1.76E+01,1.12E-01,1.80E-02,4.84E-01,1.15E-01
