Cab,Car,Anth,LMA,EWT,Cbrown,Prot,CBC,N,alpha,LIDFa,LIDFb,TypeLidf,LAI,hspot,LAIu,sd,h,cd,tts,tto,psi,psoil,skyl,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
42.40772106,15.14521985,0.61614224,0.01281125,0.010230913,0.513464224,0.003145681,0.022592525,2.12676592,40,83.98725891,0,2,5.162103591,0.884095304,0.770393732,405.3664515,20,4.79256853,50.87008948,8.096757908,50.87781642,0,0.1,0.010163785,0.026615922,0.024798218,0.015473837,0.029965406,0.076616229,0.090226902,0.091950419,0.102535761,0.106037335,0.076965389,0.059482238,0.026319573
12.55907441,12.86994876,1.580967781,0.005908793,0.011935494,0.210671095,0.00480096,0.025527736,2.299918181,40,76.13648596,0,2,0.92956555,0.205171769,0.308859124,371.5347549,20,4.567993587,43.28899399,9.135954021,73.1877117,0,0.1,0.022893525,0.040843248,0.047868881,0.040413458,0.065168442,0.107829401,0.116916223,0.118450891,0.128905888,0.134357994,0.118084227,0.103063801,0.061238147
59.184227,6.550090505,3.413065974,0.021173376,0.013785964,0.324730954,0.000387492,0.020507856,1.941927939,40,85.83896551,0,2,5.374168069,0.633769304,0.734496299,443.2067723,20,4.989609522,52.73336313,7.883553293,91.97190214,0,0.1,0.006389661,0.017814654,0.014732301,0.009092763,0.018315106,0.06355361,0.07996094,0.081337801,0.089308173,0.091015212,0.058942824,0.04617765,0.017925806
17.29784767,9.368114931,3.494804278,0.002517921,0.019714981,0.90590179,0.003214108,0.012619493,2.23083258,40,82.95347929,0,2,2.052406342,0.500126753,0.459753824,145.8334386,20,4.471232983,48.05030704,2.327430416,31.66627052,0,0.1,0.039170197,0.077737384,0.068031728,0.058466377,0.084164523,0.130908471,0.14157324,0.143580021,0.158287697,0.166095723,0.144565683,0.137583887,0.096375546
23.59263447,7.70869706,0.664276342,0.010004254,0.016183961,0.451925017,0.004634437,0.009133215,1.629837493,40,85.66210767,0,2,5.451732986,0.52279811,0.452826838,625.5894288,20,4.415917707,47.04666082,6.088750151,111.2037238,0,0.1,0.007766563,0.01777165,0.019743657,0.012783443,0.026393624,0.073631432,0.091725198,0.094736857,0.114215609,0.118987943,0.067094962,0.052597622,0.023367939
23.77125168,8.230906437,2.95881688,0.019819653,0.009722544,0.935822907,0.001604244,0.009207258,2.084845643,40,83.3297981,0,2,1.014265934,0.084277465,0.684872532,314.6714892,20,4.37355502,42.29344624,3.698306389,127.384267,0,0.1,0.019519228,0.049627935,0.040617724,0.029638842,0.050350915,0.097520651,0.109607904,0.111783209,0.127622224,0.134668063,0.099941715,0.087269874,0.049230165
58.3414883,7.858238158,3.592139415,0.004676437,0.012562201,0.339293039,0.00206495,0.029317811,1.590961341,40,64.20331044,0,2,3.693735854,0.567194253,0.330397577,573.1302736,20,4.628106956,47.40308697,6.000650653,74.8544057,0,0.1,0.013228299,0.023712088,0.023419524,0.016736769,0.031262793,0.111714177,0.135424127,0.137479275,0.149473189,0.153362052,0.11788119,0.08757959,0.030427217
68.33373845,9.060014585,1.34560097,0.021014093,0.002193707,0.690918089,0.002344349,0.003543159,1.817528544,40,86.67501101,0,2,6.057102737,0.587117716,0.62460594,219.2488916,20,4.943025427,51.42585709,8.841510618,69.9020933,0,0.1,0.020244398,0.048344438,0.039852431,0.029988974,0.047354269,0.096841394,0.117573885,0.120711254,0.145007327,0.157870855,0.133606861,0.109745135,0.059605446
51.16632587,3.160286828,2.529132307,0.005785568,0.024051484,0.373225574,0.004587292,0.025162925,2.077820446,40,63.87238446,0,2,5.512194603,0.178291606,0.248767485,487.2264389,20,4.429726728,47.43626092,3.602099631,92.30026649,0,0.1,0.017343825,0.035080134,0.031694781,0.023743657,0.041466756,0.113339744,0.134294238,0.136527912,0.149928545,0.153650455,0.107550642,0.086878449,0.040802138
11.70106732,5.84119822,2.692129014,0.016891512,0.028757076,0.157049225,0.0035055,0.003580428,1.859201497,40,87.36830223,0,2,2.344863225,0.719181976,0.164935367,579.4258623,20,4.496534615,47.94522397,3.133303819,61.20714879,0,0.1,0.011630688,0.019363881,0.023716952,0.021443116,0.039517927,0.09576317,0.115682744,0.118754826,0.135847798,0.130748565,0.0621583,0.056202501,0.032481654
13.88928024,8.406738441,1.309281059,0.001022946,0.002131658,0.176456701,0.00298048,0.02098202,1.605431556,40,64.9930846,0,2,5.121683829,0.572563933,0.177993343,386.5237756,20,4.951934639,40.5834023,0.979398328,60.27662341,0,0.1,0.02085019,0.035862907,0.050148793,0.037894857,0.070065551,0.13106035,0.143469341,0.145262082,0.157026467,0.1634513,0.16276673,0.126984477,0.059036998
68.04614103,10.69301586,0.602255112,0.014310822,0.016641246,0.990881825,0.002450046,0.012468731,2.292531288,40,72.71945938,0,2,5.773657886,0.525630089,0.500495348,563.4914535,20,4.414728443,50.54108854,7.181444736,86.80020531,0,0.1,0.010881427,0.022934739,0.021819423,0.014639068,0.027311297,0.091345186,0.121232193,0.125955138,0.158375276,0.170069172,0.10944326,0.086787107,0.034352551
37.92199021,9.527027554,3.496032695,0.015073999,0.015513041,0.415168072,0.004161855,0.016061616,2.402733622,40,80.68855954,0,2,2.974851824,0.358880844,0.401495202,107.00678,20,4.937278697,29.68264948,9.544112561,114.3794664,0,0.1,0.050611265,0.090747832,0.08208845,0.074769887,0.10144818,0.152209831,0.164615513,0.166755198,0.18220142,0.19104379,0.176516088,0.170238532,0.126014328
66.43434028,7.736720533,0.118691432,0.017263426,0.026968661,0.877334225,0.002046694,0.022407813,1.689280762,40,86.81056994,0,2,2.457880975,0.347637109,0.31268196,155.9458322,20,4.359455329,39.88410342,3.954373125,47.93190518,0,0.1,0.04986974,0.081278795,0.075525135,0.07261662,0.093701973,0.131473592,0.141792805,0.143782081,0.158494613,0.167407433,0.162115095,0.159721873,0.12310603
11.36612311,14.52520209,3.610650459,0.019689787,0.023715626,0.477910351,0.00418742,0.008971431,1.606880023,40,84.08440445,0,2,0.429826367,0.431778164,0.261181796,122.8161133,20,4.92658278,37.58314895,8.536454719,27.3170964,0,0.1,0.055855719,0.086795818,0.083623255,0.083502774,0.108158741,0.148478352,0.159761592,0.162209482,0.180278406,0.191092686,0.188915126,0.188128603,0.145488438
35.42048369,14.97867857,3.700489942,0.023760863,0.003647733,0.082492073,0.004921764,0.018253382,1.852800505,40,81.16457172,0,2,0.999256856,0.100889293,0.187047143,429.684608,20,4.430813013,31.73364451,8.902359491,129.2439924,0,0.1,0.025620908,0.037177464,0.039302526,0.037918097,0.052764945,0.100447402,0.114088075,0.115495211,0.125638297,0.132147447,0.13327182,0.116560714,0.073763194
32.84806082,10.92456338,0.579712639,0.024031271,0.00414195,0.016983822,0.001302675,0.009771085,1.544231427,40,81.6590726,0,2,0.878898451,0.583405938,0.754545085,358.4632433,20,4.546232752,48.73760419,2.665630423,76.70766047,0,0.1,0.014740494,0.042211281,0.037141463,0.02300959,0.04381631,0.11752032,0.137024641,0.138029454,0.144719355,0.147239811,0.109298988,0.090222808,0.044308883
69.76894111,5.714421252,4.084642435,0.026849562,0.005273016,0.807591148,0.000812174,0.002387464,1.874416873,40,82.83827103,0,2,6.702747557,0.414146173,0.427083189,239.4210382,20,4.615210733,46.47016463,8.657076696,38.95771633,0,0.1,0.028443072,0.053852606,0.047542773,0.041470536,0.058477465,0.105760314,0.127245991,0.130924368,0.16073385,0.1775661,0.148326309,0.135180568,0.083657263
54.33621442,10.29603262,2.37793858,0.004320167,0.014733702,0.227879663,0.004644962,0.012931189,1.872307251,40,84.53009577,0,2,3.269900361,0.640340659,0.769715473,455.2040222,20,4.603833839,54.10129472,5.681728211,103.9775005,0,0.1,0.007297692,0.021111922,0.017890144,0.010636726,0.021599404,0.075431199,0.096342483,0.097908055,0.106890283,0.108093818,0.063729538,0.048861392,0.019944992
69.10003827,9.811920824,0.311430575,0.023133445,0.022436869,0.515003215,0.004617669,0.024187561,1.661430712,40,61.39751013,0,2,3.417795109,0.019100308,0.45852766,206.4949524,20,4.677491621,28.56303805,5.677971523,62.08355274,0,0.1,0.035241702,0.068395962,0.060275147,0.050461857,0.072519613,0.132809518,0.149573963,0.151724714,0.166089719,0.172365751,0.140460685,0.127198235,0.082364094
27.87444281,7.733423327,2.00627079,0.010388762,0.01904867,0.244054036,0.000978607,0.007840632,2.017310988,40,85.68810836,0,2,0.658757658,0.286166486,0.338637033,539.0517414,20,4.336455917,34.9392178,1.599678586,77.08461874,0,0.1,0.016689046,0.031835276,0.031056694,0.026126378,0.041325804,0.090210499,0.10769945,0.110056487,0.125149841,0.129209027,0.091138823,0.08468354,0.051034681
42.31996699,0.750464302,1.042120567,0.007833322,0.000702398,0.553454307,0.000634657,0.005439973,1.510176916,40,73.63545106,0,2,2.017455734,0.105787283,0.725133978,446.4119624,20,4.353884912,34.66511126,9.230704708,124.1513009,0,0.1,0.01381454,0.041556631,0.031386158,0.019897596,0.038133872,0.110040836,0.138074196,0.142137729,0.170576396,0.183798888,0.169660736,0.137257342,0.063379828
29.58685766,12.05551058,1.250222594,0.016756732,0.013927168,0.806206906,0.002992723,0.001848203,1.669997436,40,65.55948755,0,2,1.609606106,0.769507654,0.211256593,199.1021888,20,4.271590059,40.71062672,7.042642143,78.55244587,0,0.1,0.045669065,0.067626092,0.06743531,0.066653161,0.087320226,0.132539154,0.149088016,0.152599689,0.179401779,0.194102537,0.180266092,0.176085819,0.12534014
29.18612102,12.42624422,2.988396171,0.006037431,0.024471285,0.137382984,0.002713003,0.007758553,1.68428146,40,77.56607661,0,2,6.325015341,0.848578291,0.7328697,502.2049024,20,4.238262731,25.18618547,7.049944617,38.61732347,0,0.1,0.018785212,0.045861042,0.043332855,0.029969199,0.056178744,0.152391926,0.183280291,0.18596798,0.200659259,0.198725919,0.108112146,0.093067667,0.049580895
67.77776683,6.604966105,3.021767141,0.020901074,0.006758953,0.735575825,0.002794668,0.026738011,1.926049855,40,71.8357864,0,2,6.310014219,0.41862307,0.595764318,326.4920682,20,4.610700276,51.60317377,4.345208381,87.13719592,0,0.1,0.015887881,0.037068069,0.030911534,0.022524673,0.037651369,0.090267683,0.106960188,0.109085015,0.122728138,0.128297489,0.105414648,0.083620012,0.039511068
36.18466536,9.698938165,3.080349994,0.020706325,0.013974704,0.835490659,0.000231622,0.023805077,2.247565673,40,62.72530947,0,2,3.771023312,0.20882133,0.117954495,114.2639445,20,4.293441092,45.49687115,8.164017885,113.5581367,0,0.1,0.067918296,0.087432882,0.089505656,0.096690956,0.11518939,0.146672889,0.158211991,0.160838834,0.180400211,0.193215063,0.209697294,0.210769756,0.169344393
25.65855722,11.31179411,3.976852049,0.001892098,0.015939284,0.430474887,0.003850874,0.011537584,2.323252787,40,66.17623718,0,2,2.572262454,0.727897927,0.298514416,462.8909503,20,4.437751714,54.91929964,2.949055992,80.43635692,0,0.1,0.016061904,0.029537338,0.035652208,0.027313098,0.056158215,0.137998752,0.162352715,0.166066466,0.188908112,0.195785815,0.135979613,0.110734917,0.049285443
45.20154546,9.589555368,1.374984967,0.023421573,0.019994219,0.633658833,0.004628064,0.012093813,1.832912399,40,61.37937757,0,2,2.82676818,0.355870224,0.553066581,305.1179969,20,4.874699664,36.09111154,6.608998934,51.78739057,0,0.1,0.02366421,0.050598265,0.046666545,0.0344171,0.058462402,0.138088637,0.163650555,0.16737504,0.191122901,0.198722682,0.136342546,0.114591124,0.059323628
55.04166113,8.400640656,0.289968424,0.025179496,0.028758824,0.277252009,0.003549914,0.009217728,1.855478148,40,73.63407239,0,2,6.374326142,0.587308761,0.550661183,174.6789809,20,4.4661803,39.72530163,9.233769511,119.9210783,0,0.1,0.035858369,0.076861303,0.065904835,0.053378249,0.079098597,0.144462466,0.164423889,0.166757435,0.182092504,0.186949738,0.140515514,0.130897125,0.087931813
43.26407512,6.091607005,3.545019236,0.019756094,0.026523122,0.412061309,0.00217466,0.011472214,1.890654122,40,76.80384153,0,2,6.171685779,0.575633162,0.357208035,404.0179586,20,4.985419328,40.1616281,2.931715185,68.51363047,0,0.1,0.01541792,0.029097332,0.027773432,0.022300169,0.037246738,0.100790344,0.125895736,0.129102158,0.148771644,0.152038422,0.088047344,0.076215813,0.040326046
30.94726288,6.060941623,4.212395543,0.017137288,0.001606345,0.489067113,0.001797946,0.027606916,1.956128347,40,84.1572508,0,2,6.837014481,0.176358438,0.642744385,129.2837871,20,4.98022272,39.669425,6.391761668,93.39061755,0,0.1,0.030105738,0.073696786,0.059792687,0.044613023,0.07076058,0.121820783,0.131182169,0.132507757,0.141992861,0.146686325,0.122971576,0.11129004,0.070384787
42.25222006,5.77395066,2.497579093,0.016391661,0.015400847,0.696309621,0.000634501,0.026947902,1.766457347,40,73.32284088,0,2,5.315011668,0.203023623,0.131323284,399.566141,20,4.469144435,33.06195305,6.730865312,126.0379259,0,0.1,0.028834247,0.039710118,0.040700812,0.040722859,0.053740254,0.091874776,0.105351163,0.107696204,0.123419727,0.131043722,0.120054797,0.109189011,0.072029228
31.97930187,8.243488684,2.925509458,0.005748846,0.010258017,0.211765197,0.001282376,0.004916011,1.539261831,40,75.19205674,0,2,3.188149761,0.815116715,0.791507956,338.0028717,20,4.682080385,31.18597176,0.358229014,56.15086606,0,0.1,0.020192207,0.052219131,0.045289045,0.031500352,0.057149294,0.150022652,0.181995049,0.185363484,0.206029785,0.210972659,0.135400164,0.116007574,0.059984484
55.72355648,10.96313396,3.691822667,0.027355071,0.014263915,0.977924431,0.001100183,0.010793198,1.53806589,40,77.64681176,0,2,1.52419946,0.910360351,0.207117244,276.9658983,20,4.586876277,53.33092656,6.360665171,68.76705622,0,0.1,0.029892037,0.043925213,0.043241328,0.043205536,0.056362563,0.095699061,0.112137601,0.115231287,0.137710227,0.149214919,0.133668566,0.125858903,0.082784354
29.08665734,9.142527474,3.285931191,0.004745523,0.004263945,0.271882444,0.002378562,0.023355867,1.910679374,40,74.05956722,0,2,2.824532238,0.280921979,0.784282867,369.0277781,20,4.464649227,30.27585782,0.442683785,53.56456854,0,0.1,0.017704482,0.048118741,0.041443116,0.027525942,0.052129021,0.115844052,0.129220984,0.130710579,0.140154595,0.143853206,0.114625774,0.091942555,0.04455598
7.735591504,2.968166054,2.08303029,0.022938504,0.001593656,0.763589625,0.004040527,0.011882235,2.429983958,40,61.95682145,0,2,4.152603831,0.154072108,0.264732023,480.2513883,20,4.799778992,40.81322761,6.192211367,86.67635338,0,0.1,0.020647741,0.041178626,0.047748702,0.047934663,0.085661801,0.139506367,0.160570436,0.16546951,0.198024484,0.213153735,0.215186556,0.163123752,0.069150976
38.59925821,10.90374438,3.06704145,0.010028057,0.002450033,0.516410209,0.001248045,0.008154403,2.475161832,40,76.26626901,0,2,5.626249163,0.994281727,0.111341456,524.158684,20,4.468486779,37.56831194,2.91574033,87.41779967,0,0.1,0.018693042,0.02698528,0.030740253,0.027512262,0.042876872,0.104005684,0.131455758,0.135763789,0.165471828,0.180086428,0.179201875,0.148232208,0.075587533
23.6968577,5.221638624,2.283539606,0.006909583,0.002374506,0.175545491,0.002980114,0.003180462,1.538228923,40,70.34997388,0,2,3.982058929,0.822311988,0.756068968,391.9645202,20,4.947473706,31.64600455,7.546396425,68.35610353,0,0.1,0.016759487,0.046142035,0.04401494,0.027423885,0.059780141,0.186741762,0.229720954,0.234220139,0.26202607,0.272170605,0.217518046,0.165909255,0.074505874
10.67290759,6.931158922,2.454886411,0.024880248,0.003205159,0.411608081,0.001384333,0.013035719,1.529029071,40,81.60657113,0,2,0.717043978,0.578857084,0.256712042,619.7051411,20,4.551156365,50.82702382,8.988501879,35.1300013,0,0.1,0.011140245,0.022208454,0.028840627,0.025239699,0.051527083,0.101291575,0.116513908,0.11948023,0.138537039,0.147115663,0.136378002,0.109127079,0.047112463
52.37105011,8.988213599,0.398863549,0.025533415,0.029426012,0.534189137,0.001809693,0.007499306,1.733556139,40,72.16095376,0,2,0.423681868,0.428818957,0.579369698,386.897078,20,4.438582063,37.58812556,1.749353595,106.7877201,0,0.1,0.019364401,0.046819228,0.040185849,0.028989062,0.049180605,0.117507736,0.14160916,0.144926577,0.166733507,0.171452995,0.106657476,0.095274961,0.052075246
45.17331218,1.447401901,3.124312097,0.008584355,0.000651064,0.432019568,0.001458473,0.008322706,2.461234921,40,72.66596766,0,2,6.760060736,0.383642408,0.360395922,396.2803429,20,4.902637326,31.55493812,2.231603228,122.6122317,0,0.1,0.019249303,0.041018951,0.03583709,0.028131788,0.047226977,0.122939817,0.154209567,0.158271949,0.185301547,0.198297406,0.199440457,0.160195503,0.078902032
44.52916749,5.438991678,1.350797655,0.005292903,0.018252221,0.350839552,0.004125895,0.022276278,1.901796252,40,73.75687569,0,2,0.598429165,0.617583401,0.119125945,186.5460491,20,4.9121163,36.50772104,2.203886886,35.07756395,0,0.1,0.048495642,0.065199079,0.066416926,0.070480357,0.086302565,0.120362529,0.131864129,0.134017062,0.14993233,0.160262341,0.170377834,0.170239788,0.130912152
27.6210284,5.977861183,3.763858439,0.004341101,0.025605854,0.977440591,0.000392369,0.026429599,1.9246509,40,89.02258654,0,2,1.633625178,0.068161487,0.559555103,519.2723178,20,4.429018451,40.79808904,2.9919837,125.899693,0,0.1,0.010442594,0.024047789,0.020504636,0.015821625,0.026714304,0.052511766,0.0597035,0.061008703,0.069907502,0.073322458,0.052236587,0.045814787,0.025726277
24.51984717,11.69165809,3.889984208,0.018652308,0.015002145,0.881175328,0.00310763,0.006876436,2.124232229,40,86.8486305,0,2,1.559569047,0.50953321,0.127359388,521.5317752,20,4.502283995,37.07660207,8.007874547,121.5718224,0,0.1,0.018279778,0.024797394,0.02702363,0.0278958,0.039844183,0.072783414,0.088678871,0.092319502,0.120425168,0.133720119,0.103516865,0.09401458,0.057070611
57.42300055,9.473787089,1.190450785,0.02777459,0.015216349,0.260552213,0.002534825,0.019042846,2.044927909,40,78.56174273,0,2,3.890111068,0.439752147,0.283217393,103.6961968,20,4.507553168,36.25828321,2.752796225,67.62448979,0,0.1,0.058960932,0.093129006,0.087811526,0.085789055,0.109371269,0.152831471,0.164988121,0.167128908,0.183046625,0.19318017,0.192462796,0.190475653,0.147712318
51.97776329,1.366870549,0.296936014,0.023296577,0.011135866,0.854602924,0.002281983,0.020564662,2.040934646,40,62.16859945,0,2,3.249110153,0.272312005,0.507042018,343.2489402,20,4.891867091,28.38278587,0.294244804,41.44992478,0,0.1,0.022148595,0.052346376,0.043069769,0.031645265,0.05317889,0.121111695,0.142573856,0.145868775,0.167322094,0.176124583,0.143043837,0.118992179,0.058766062
62.61859159,10.82077619,1.349785266,0.007211023,0.017071281,0.650130468,0.003379151,0.029471614,1.608992042,40,87.31379581,0,2,6.046588593,0.727067367,0.28556745,639.0925025,20,4.808729397,46.78482254,5.753783553,77.55773267,0,0.1,0.006151872,0.010541483,0.010637414,0.008368786,0.013572851,0.041047976,0.051709759,0.053046342,0.061288129,0.063997966,0.04630772,0.035435065,0.015470456
63.98520971,9.370942831,0.111969244,0.025121971,0.023224182,0.314578698,0.001574636,0.005944306,2.418018209,40,88.98424602,0,2,1.548276797,0.564947463,0.233346635,403.0616828,20,4.997765671,36.39089441,4.376844326,47.96237228,0,0.1,0.019622975,0.031323366,0.030738663,0.028951089,0.039001921,0.081802715,0.106825024,0.1097483,0.128889339,0.133432937,0.091916389,0.086733002,0.056544833
36.75391062,11.39824385,1.303742361,0.021676683,0.024998238,0.734335052,0.000416191,0.018006694,1.792199956,40,69.89017211,0,2,6.738912469,0.791037379,0.558765807,304.1982484,20,4.315717853,31.11319891,4.700145188,78.61614109,0,0.1,0.028774102,0.060910859,0.054636082,0.043549964,0.06798662,0.12750131,0.14415954,0.146929038,0.165429418,0.172414095,0.129054862,0.117295105,0.072878073
29.56853871,4.062549658,3.34390012,0.02531482,0.010338169,0.92751949,0.004321481,0.005600317,1.68248037,40,74.46798628,0,2,4.600447318,0.782195854,0.516837939,263.6195302,20,4.699966243,34.30222576,2.523885383,83.29672628,0,0.1,0.02887799,0.058771336,0.051929919,0.043716191,0.06681775,0.123063893,0.142697639,0.146676548,0.176757698,0.191341477,0.149206673,0.130098692,0.078421188
36.82306693,5.599540171,3.357550913,0.029516769,0.026817403,0.299720003,0.001827096,0.01816312,2.129602213,40,72.83689799,0,2,3.512650186,0.520570477,0.301967162,692.6310331,20,4.237576641,39.70356199,0.857999483,91.18539924,0,0.1,0.012043967,0.025580381,0.026233282,0.017986835,0.03740425,0.110954101,0.132604434,0.134937809,0.14829834,0.149788304,0.088094933,0.07236731,0.031138691
12.84270026,6.042637114,0.5611602,0.003289566,0.015163066,0.307246649,0.004119516,0.020424871,2.475854853,40,68.2543029,0,2,0.57880887,0.938209944,0.55155478,374.2002555,20,4.614712135,43.0795657,9.680821134,109.8309471,0,0.1,0.018819109,0.049903616,0.052887675,0.036402245,0.068143309,0.126730464,0.138978597,0.140900314,0.153184094,0.157813192,0.119824278,0.101147141,0.050831028
51.89340035,3.999073866,3.174073833,0.022741136,0.019683337,0.629438827,0.001133801,0.001254709,2.350549397,40,64.24077752,0,2,1.544769702,0.548132918,0.41538833,174.0237442,20,4.390906134,34.78556346,4.480299619,27.51282902,0,0.1,0.046527703,0.086474843,0.077606866,0.069145667,0.096968069,0.163196811,0.184418566,0.187951311,0.213558086,0.225178607,0.185492716,0.177791106,0.123610631
7.290737015,13.30307848,2.303065569,0.017303682,0.027380333,0.424959056,0.004599862,0.026172483,1.790156124,40,71.54049103,0,2,3.307014622,0.946847627,0.595685568,463.5611027,20,4.547681012,44.88368502,7.994098482,106.4508705,0,0.1,0.01376221,0.03054583,0.038854723,0.033842845,0.063199157,0.107600075,0.1185179,0.120543741,0.132544597,0.135011176,0.084616931,0.067510099,0.031418085
42.1001613,2.908263258,1.558658682,0.003762611,0.006804761,0.509663249,0.001893176,0.028722381,1.796517366,40,70.4226961,0,2,4.900783285,0.527022805,0.63861405,597.0186278,20,4.383553576,35.51389346,6.879301164,102.5392398,0,0.1,0.012714852,0.033781251,0.028574563,0.018139894,0.036411938,0.100106436,0.117740226,0.119923779,0.133102193,0.137951606,0.112851061,0.084081137,0.032294748
13.44589938,9.493788685,3.866338587,0.018064152,0.021325161,0.314077526,0.000820677,0.00965503,2.147790143,40,61.53522002,0,2,3.711714102,0.399583363,0.100671186,591.0492148,20,4.511697945,34.54052872,4.801978527,81.16973152,0,0.1,0.020493975,0.03355622,0.049391527,0.045356068,0.091086829,0.178980309,0.202492327,0.206571362,0.230928764,0.236007054,0.151272656,0.13118084,0.061022057
21.09050997,13.16825202,0.100341609,0.025002884,0.021830429,0.694911462,0.001541886,0.029701984,2.15379541,40,60.26173191,0,2,6.277473473,0.432450875,0.673827755,521.9721238,20,4.294746829,51.40338553,8.621233001,108.0370382,0,0.1,0.012499869,0.031040142,0.040229685,0.023244983,0.052783579,0.114663484,0.130550192,0.133243289,0.149211025,0.153257158,0.100755102,0.077381021,0.027517197
32.69554299,5.457529298,0.018304678,0.002904031,0.01589256,0.779899152,0.002883595,0.001637794,1.793948464,40,83.16978772,0,2,1.303963326,0.815483218,0.755317377,651.2900698,20,4.994640035,46.2595917,3.609492832,26.00394711,0,0.1,0.00499759,0.01698374,0.016400458,0.007980614,0.022081137,0.083907727,0.115725267,0.122280032,0.177494942,0.199969116,0.086571163,0.068206997,0.023959208
28.77432678,8.527200105,4.177941204,0.028254096,0.009068719,0.142033319,0.00041958,0.020597391,2.489791703,40,84.27745698,0,2,2.217504711,0.242874387,0.705341139,682.774561,20,4.354541312,44.92818749,3.232981837,83.74977738,0,0.1,0.006004239,0.017303393,0.017016847,0.010253634,0.024404786,0.073355606,0.084862659,0.085749074,0.090953295,0.0922223,0.065204418,0.05023165,0.018751078
29.37601012,9.597185093,1.215547893,0.014569191,0.009723622,0.019210452,0.002991083,0.004077099,2.368312223,40,81.24701416,0,2,5.870875605,0.026185676,0.451581332,592.166235,20,4.496462144,38.36140593,8.611304061,101.4091296,0,0.1,0.010074811,0.023888799,0.028548412,0.016256288,0.035084944,0.151436584,0.204910743,0.206370339,0.213367953,0.20936969,0.114237589,0.090004324,0.038965562
24.43278286,7.417840163,2.737203503,0.001837349,0.028910786,0.767630611,0.002947238,0.00597955,1.807579208,40,79.46465413,0,2,3.159597355,0.945203292,0.509184775,231.2339334,20,4.624321374,45.53862676,4.238863392,112.2111667,0,0.1,0.025881748,0.054922381,0.048145452,0.039352859,0.060961096,0.11000396,0.12493477,0.127821399,0.148729132,0.156073723,0.110626179,0.10283185,0.066161573
23.0558092,13.21886138,2.956512413,0.025814571,0.003716806,0.044832931,0.002954778,0.009893199,1.733060655,40,80.04104547,0,2,1.560750976,0.891179637,0.425640973,257.7899908,20,4.264887548,42.70844793,2.869455176,112.6055261,0,0.1,0.031524546,0.060370094,0.056049063,0.047996962,0.071305145,0.128478791,0.14182306,0.143362849,0.154604604,0.161265937,0.14640802,0.133647302,0.086596107
10.1944252,2.202582099,1.365097887,0.026190374,0.000324846,0.626526632,0.003556434,0.021446525,2.208162413,40,67.98768523,0,2,4.408902517,0.136274715,0.497241637,166.5518002,20,4.486864744,37.15544664,3.460197011,129.8012719,0,0.1,0.036493004,0.076831972,0.067156703,0.055823034,0.084474431,0.134607135,0.145658105,0.147669651,0.161870507,0.169446225,0.155868771,0.139056236,0.088702678
12.44654841,12.47138232,3.591090305,0.021021663,0.00954284,0.8310497,0.000852935,0.002298012,2.169668624,40,73.00546106,0,2,3.06764364,0.601349122,0.23685143,561.6485816,20,4.945220091,38.96326141,6.221314122,122.12329,0,0.1,0.01247148,0.020620363,0.029438614,0.028657386,0.059459255,0.125465693,0.157843713,0.165958131,0.230126421,0.260992235,0.174094367,0.151041033,0.069458516
62.86054324,8.921450004,1.271395804,0.024791045,0.024767336,0.828878034,0.001566133,0.027973779,2.175038493,40,80.95776501,0,2,4.35755092,0.768222518,0.115690856,440.111177,20,4.7370148,46.68254274,9.691584464,60.32856947,0,0.1,0.017269461,0.024285565,0.025160187,0.02405479,0.032665278,0.067292243,0.081141007,0.083293416,0.097366318,0.102941392,0.081742966,0.072187187,0.043512421
42.37486194,13.52916179,4.482865936,0.014375474,0.01419595,0.096144154,0.002357349,0.002205587,2.314934862,40,62.6428998,0,2,0.629043466,0.662715089,0.541578978,354.7091044,20,4.854378842,54.24836726,3.272787894,61.70904958,0,0.1,0.015352507,0.03658017,0.037540592,0.023659704,0.051851914,0.184798148,0.24259289,0.245966489,0.263884563,0.260967857,0.151492146,0.130185133,0.06141882
21.43179425,13.46696707,0.53052815,0.00488868,0.00418601,0.909834123,0.003556973,0.029783059,2.140231509,40,87.35685881,0,2,6.422431028,0.563182907,0.357355774,643.4105139,20,4.900374062,49.40243541,9.981584125,66.04515592,0,0.1,0.005558896,0.010857307,0.015585207,0.010415413,0.02305069,0.050983082,0.06057975,0.062489164,0.074731846,0.079856807,0.073943771,0.050063125,0.016347854
5.829191413,7.917115385,3.430924159,0.000619485,0.028844904,0.653899722,0.00173089,0.010593207,2.300205756,40,81.1392372,0,2,5.428352424,0.70761447,0.663493361,272.3869202,20,4.341560643,27.39099459,8.835992508,64.31579368,0,0.1,0.027512083,0.066552331,0.057602156,0.047434348,0.077181502,0.129796629,0.142896378,0.145501011,0.163511762,0.169393747,0.12092989,0.111323248,0.070249215
33.55984917,8.792256852,3.139876166,0.004950992,0.017559429,0.386151741,0.00379504,0.020368798,2.218378485,40,88.69189753,0,2,5.884192054,0.834034496,0.333367694,188.7089325,20,4.811109943,37.737739,0.107255394,85.24446532,0,0.1,0.036757787,0.062332122,0.05766629,0.054303822,0.072025049,0.105053451,0.113629819,0.115177413,0.126550111,0.133309139,0.127575977,0.12494706,0.093984584
